adversarial	-2.1	0.30000	[-2, -2, -2, -3, -2, -2, -2, -2, -2, -2]
adversaries	-1.8	0.60000	[-1, -3, -2, -2, -2, -2, -2, -1, -1, -2]
adversary	-2.0	0.44721	[-2, -2, -2, -2, -1, -3, -2, -2, -2, -2]
adverse	-1.2	0.40000	[-1, -1, -1, -2, -1, -1, -1, -2, -1, -1]
adversely	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -2, -2, -2, -1]
adversities	-2.0	0.77460	[-3, -1, -2, -2, -3, -2, -1, -2, -3, -1]
adversity	-2.3	0.64031	[-2, -3, -2, -2, -2, -3, -3, -3, -2, -1]
aftermath	-1.6	0.48990	[-2, -2, -1, -2, -2, -2, -2, -1, -1, -1]
aftermaths	-1.4	0.48990	[-1, -1, -1, -1, -2, -2, -1, -2, -2, -1]
against	-0.8	0.40000	[-1, 0, -1, 0, -1, -1, -1, -1, -1, -1]
aggravate	-2.9	0.53852	[-3, -3, -3, -3, -4, -3, -2, -3, -3, -2]
aggravated	-2.0	0.77460	[-3, -1, -2, -2, -1, -3, -2, -2, -1, -3]
aggravates	-1.5	0.50000	[-2, -1, -2, -2, -1, -1, -1, -2, -1, -2]
aggravating	-2.8	0.60000	[-2, -3, -3, -3, -2, -3, -3, -2, -3, -4]
aggravation	-2.2	0.40000	[-3, -2, -3, -2, -2, -2, -2, -2, -2, -2]
aggravations	-1.3	0.45826	[-1, -1, -2, -2, -1, -1, -1, -1, -1, -2]
alerted	-0.8	0.40000	[-1, 0, -1, -1, -1, -1, -1, -1, -1, 0]
alerting	-1.9	0.70000	[-2, -3, -2, -3, -2, -1, -1, -2, -2, -1]
alienate	-1.7	0.45826	[-2, -1, -2, -1, -2, -2, -2, -2, -2, -1]
alienated	-1.9	0.30000	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -2]
alienates	-1.0	0.63246	[-1, -1, -2, 0, -1, -1, -1, 0, -1, -2]
alienating	-1.5	0.67082	[-2, -1, -1, -3, -1, -1, -2, -1, -2, -1]
alienation	-1.3	0.45826	[-1, -1, -1, -2, -2, -1, -1, -1, -2, -1]
alienations	-1.6	0.66332	[-2, -1, -2, -1, -3, -2, -1, -1, -1, -2]
allegation	-2.2	0.60000	[-2, -2, -2, -2, -2, -2, -2, -4, -2, -2]
allegations	-2.4	0.48990	[-2, -3, -3, -2, -2, -3, -2, -2, -3, -2]
allege	-0.8	0.60000	[-1, 0, 0, 0, -1, -1, -2, -1, -1, -1]
alleged	-1.9	0.30000	[-2, -2, -2, -2, -1, -2, -2, -2, -2, -2]
allegedly	-1.4	0.48990	[-1, -1, -2, -1, -1, -2, -2, -1, -1, -2]
alleges	-0.9	0.53852	[-2, -1, 0, -1, -1, -1, -1, -1, -1, 0]
alleging	-2.1	0.53852	[-2, -2, -2, -3, -2, -2, -1, -3, -2, -2]
alliance	0.2	0.60000	[1, 1, 0, 1, -1, 0, 0, 0, 0, 0]
alliances	0.6	0.66332	[1, 0, 0, 1, 1, 0, 1, 0, 2, 0]
annoy	-2.0	0.63246	[-2, -2, -2, -3, -1, -2, -1, -2, -3, -2]
annoyance	-2.0	0.63246	[-2, -2, -2, -2, -1, -2, -3, -3, -1, -2]
annoyances	-1.8	0.40000	[-2, -2, -2, -2, -2, -2, -2, -1, -2, -1]
annoyed	-2.6	0.80000	[-3, -2, -3, -3, -1, -4, -2, -3, -2, -3]
annoying	-2.4	0.80000	[-2, -3, -3, -1, -2, -3, -2, -4, -2, -2]
annoys	-1.4	0.48990	[-2, -1, -1, -1, -2, -2, -1, -1, -2, -1]
annul	-1.8	0.87178	[0, -3, -1, -2, -3, -2, -2, -2, -2, -1]
annulled	-1.7	0.64031	[-1, -2, -1, -2, -2, -3, -1, -1, -2, -2]
annulling	-2.2	0.40000	[-2, -3, -2, -2, -2, -2, -2, -2, -3, -2]
annulment	-1.7	0.78102	[-2, -1, -2, -1, -2, -1, -1, -1, -3, -3]
annulments	-1.3	0.45826	[-1, -1, -1, -1, -1, -2, -1, -2, -1, -2]
annuls	-1.3	0.45826	[-2, -1, -1, -1, -2, -1, -2, -1, -1, -1]
anomalies	-0.9	0.30000	[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1]
anomalous	-1.0	0.63246	[-1, -2, 0, -1, -1, -1, -2, 0, -1, -1]
anomalously	-1.6	0.48990	[-2, -2, -2, -1, -1, -1, -1, -2, -2, -2]
anomaly	-1.5	0.50000	[-2, -2, -2, -1, -1, -2, -2, -1, -1, -1]
anticompetitive	-2.9	0.53852	[-3, -3, -4, -3, -2, -3, -3, -2, -3, -3]
antitrust	-1.1	0.53852	[-2, -1, -1, -1, -1, -2, -1, -1, 0, -1]
argue	-3.1	0.53852	[-3, -3, -3, -2, -3, -3, -4, -4, -3, -3]
argued	-1.5	0.50000	[-2, -1, -2, -2, -2, -1, -2, -1, -1, -1]
arguing	-1.8	0.60000	[-2, -1, -2, -1, -3, -2, -2, -2, -1, -2]
argument	-1.2	0.40000	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
argumentative	-2.3	0.45826	[-2, -2, -2, -2, -3, -2, -2, -3, -2, -3]
arguments	-0.9	0.70000	[-1, -2, 0, -2, -1, 0, 0, -1, -1, -1]
arrearage	-1.1	0.53852	[-2, -1, -1, -2, -1, -1, -1, -1, 0, -1]
arrearages	-0.4	0.48990	[-1, 0, -1, 0, -1, 0, 0, 0, 0, -1]
arrears	-1.2	0.74833	[-1, 0, -2, -2, -2, -1, -1, -1, -2, 0]
arrest	-1.6	0.66332	[-1, -1, -3, -2, -1, -1, -2, -2, -1, -2]
arrested	-2.8	0.40000	[-3, -3, -3, -3, -3, -3, -2, -2, -3, -3]
arrests	-2.8	0.40000	[-3, -3, -3, -3, -3, -2, -3, -3, -2, -3]
artificially	-1.6	0.48990	[-2, -2, -1, -2, -2, -2, -1, -2, -1, -1]
assault	-0.8	0.60000	[-1, -2, 0, -1, 0, -1, -1, 0, -1, -1]
assaulted	-1.1	0.70000	[-1, 0, -1, -2, -2, -2, -1, -1, 0, -1]
assaulting	-1.0	0.63246	[0, -2, -1, -1, -2, -1, 0, -1, -1, -1]
assaults	-2.6	0.48990	[-3, -3, -3, -3, -2, -3, -3, -2, -2, -2]
assertions	2.4	0.48990	[3, 2, 2, 2, 3, 2, 3, 2, 2, 3]
assure	1.7	0.45826	[2, 1, 1, 2, 2, 2, 2, 2, 1, 2]
assured	1.7	0.45826	[2, 2, 1, 1, 2, 2, 2, 1, 2, 2]
assures	1.4	0.48990	[1, 1, 2, 2, 1, 2, 1, 1, 2, 1]
assuring	0.8	0.60000	[1, 0, 2, 1, 0, 1, 0, 1, 1, 1]
attain	1.9	0.30000	[2, 2, 1, 2, 2, 2, 2, 2, 2, 2]
attained	0.7	0.45826	[0, 1, 1, 0, 1, 0, 1, 1, 1, 1]
attaining	1.1	0.53852	[0, 2, 2, 1, 1, 1, 1, 1, 1, 1]
attainment	1.9	0.83066	[1, 3, 2, 3, 2, 1, 1, 1, 3, 2]
attainments	0.9	0.53852	[1, 2, 1, 1, 0, 1, 1, 1, 1, 0]
attains	1.2	0.60000	[2, 2, 1, 2, 0, 1, 1, 1, 1, 1]
attractive	3.4	0.48990	[4, 3, 4, 3, 3, 4, 3, 4, 3, 3]
attractiveness	1.5	0.50000	[1, 1, 2, 2, 1, 1, 1, 2, 2, 2]
attrition	-1.1	0.30000	[-1, -1, -1, -1, -1, -1, -1, -1, -2, -1]
aversely	-1.9	0.53852	[-2, -2, -1, -2, -2, -3, -2, -1, -2, -2]
backdating	-2.1	0.70000	[-3, -2, -3, -1, -2, -2, -3, -2, -1, -2]
bad	-2.1	0.70000	[-1, -2, -2, -3, -3, -1, -3, -2, -2, -2]
bail	-1.5	0.50000	[-1, -1, -1, -2, -1, -2, -2, -1, -2, -2]
bailout	-1.9	0.70000	[-2, -2, -2, -3, -1, -2, -1, -2, -1, -3]
balk	-2.1	0.70000	[-2, -3, -3, -2, -3, -1, -2, -2, -1, -2]
balked	-1.4	0.48990	[-1, -2, -1, -2, -2, -1, -1, -1, -1, -2]
bankrupt	-0.2	0.60000	[0, 1, 0, 0, -1, 0, -1, 0, -1, 0]
bankruptcies	-1.8	0.60000	[-2, -2, -2, -1, -1, -2, -3, -1, -2, -2]
bankruptcy	-1.1	0.53852	[-2, -1, 0, -1, -1, -1, -2, -1, -1, -1]
bankrupted	-1.8	0.60000	[-2, -2, -2, -2, -1, -1, -2, -3, -2, -1]
bankrupting	-0.7	0.45826	[0, 0, -1, -1, -1, 0, -1, -1, -1, -1]
bankrupts	-2.2	0.40000	[-2, -2, -2, -2, -2, -3, -2, -2, -3, -2]
bans	-0.6	0.66332	[0, 0, -1, 0, -1, 0, -2, -1, -1, 0]
barred	-0.8	0.60000	[0, -1, -1, 0, 0, -1, -1, -1, -2, -1]
barrier	-2.5	0.67082	[-3, -3, -3, -3, -3, -2, -3, -2, -2, -1]
barriers	-0.9	0.53852	[-1, -2, -1, -1, -1, -1, 0, -1, -1, 0]
beautiful	3.0	0.63246	[3, 2, 3, 2, 3, 3, 3, 4, 3, 4]
beautifully	2.4	0.48990	[3, 3, 3, 2, 2, 2, 2, 3, 2, 2]
beneficial	3.2	0.60000	[4, 3, 4, 3, 2, 3, 4, 3, 3, 3]
beneficially	3.2	0.74833	[3, 4, 2, 3, 4, 4, 4, 2, 3, 3]
benefit	2.0	0.44721	[2, 3, 2, 2, 2, 2, 2, 1, 2, 2]
benefited	0.7	0.64031	[0, 1, 0, 0, 1, 1, 2, 1, 1, 0]
benefiting	1.0	0.44721	[1, 1, 1, 1, 1, 2, 1, 1, 1, 0]
benefitted	1.4	0.66332	[1, 1, 2, 2, 2, 1, 2, 2, 0, 1]
benefitting	2.4	0.66332	[2, 2, 2, 2, 2, 3, 2, 4, 3, 2]
best	2.5	0.50000	[3, 3, 2, 2, 2, 3, 2, 3, 3, 2]
better	1.3	0.45826	[1, 2, 1, 2, 1, 1, 1, 1, 1, 2]
bolstered	1.4	0.66332	[1, 1, 2, 1, 2, 2, 2, 0, 1, 2]
bolstering	1.2	0.74833	[2, 1, 2, 2, 0, 0, 1, 1, 2, 1]
bolsters	2.2	0.40000	[2, 2, 2, 2, 2, 2, 3, 2, 2, 3]
boom	2.0	0.63246	[3, 2, 2, 1, 2, 2, 1, 2, 3, 2]
booming	1.9	0.30000	[2, 2, 2, 2, 2, 2, 2, 1, 2, 2]
boost	2.3	0.78102	[3, 3, 2, 2, 1, 2, 1, 3, 3, 3]
boosted	2.0	0.63246	[2, 1, 2, 2, 2, 3, 2, 3, 2, 1]
bottleneck	-1.5	0.50000	[-1, -1, -2, -2, -1, -2, -2, -1, -2, -1]
bottlenecks	-1.7	0.78102	[-2, -3, 0, -2, -2, -1, -1, -2, -2, -2]
boycott	-2.1	0.53852	[-3, -2, -3, -2, -2, -2, -2, -1, -2, -2]
boycotted	-1.7	0.45826	[-2, -2, -1, -2, -1, -2, -1, -2, -2, -2]
boycotting	-1.3	0.45826	[-1, -1, -2, -1, -1, -1, -1, -2, -2, -1]
boycotts	-0.5	0.50000	[0, 0, -1, -1, 0, -1, 0, 0, -1, -1]
breach	-2.5	0.50000	[-3, -3, -3, -2, -2, -3, -2, -2, -3, -2]
breached	-1.0	0.63246	[-1, -2, -1, -1, -1, 0, 0, -2, -1, -1]
breaches	-2.0	0.44721	[-2, -2, -2, -2, -2, -3, -2, -2, -2, -1]
breaching	-1.6	0.66332	[-3, -2, -1, -1, -2, -2, -1, -1, -1, -2]
break	-2.1	0.53852	[-2, -2, -3, -2, -1, -3, -2, -2, -2, -2]
breakage	-2.5	0.50000	[-2, -2, -2, -2, -2, -3, -3, -3, -3, -3]
breakages	-2.0	0.63246	[-2, -1, -2, -2, -3, -2, -3, -2, -1, -2]
breakdown	-1.2	0.60000	[-1, -1, -1, -1, 0, -1, -2, -2, -1, -2]
breakdowns	-1.2	0.60000	[-1, -1, -2, 0, -1, -2, -1, -2, -1, -1]
breaking	-1.9	0.70000	[-3, -1, -2, -1, -2, -1, -2, -2, -2, -3]
breaks	-1.2	0.40000	[-1, -2, -2, -1, -1, -1, -1, -1, -1, -1]
breakthrough	1.3	0.64031	[1, 1, 2, 2, 1, 0, 1, 1, 2, 2]
breakthroughs	2.2	0.60000	[2, 2, 3, 2, 1, 3, 2, 3, 2, 2]
bribe	-1.1	0.53852	[-1, -1, -2, -1, -1, 0, -1, -2, -1, -1]
bribed	-1.7	0.45826	[-2, -1, -2, -1, -2, -2, -1, -2, -2, -2]
briberies	-2.0	0.77460	[-2, -3, 0, -2, -2, -2, -3, -2, -2, -2]
bribery	-1.6	0.48990	[-1, -2, -1, -1, -2, -2, -1, -2, -2, -2]
bribes	-0.5	0.50000	[0, -1, -1, -1, 0, -1, 0, -1, 0, 0]
bribing	-2.0	0.63246	[-2, -3, -3, -2, -2, -2, -2, -2, -1, -1]
bridge	-0.3	0.64031	[-1, 1, -1, 0, -1, 0, 0, 0, -1, 0]
brilliant	3.3	0.64031	[3, 2, 3, 4, 3, 4, 4, 3, 4, 3]
broken	-1.1	0.30000	[-2, -1, -1, -1, -1, -1, -1, -1, -1, -1]
burden	-2.1	0.70000	[-2, -3, -2, -1, -2, -2, -1, -2, -3, -3]
burdened	-2.0	0.44721	[-2, -1, -2, -2, -2, -2, -2, -3, -2, -2]
burdening	-1.0	0.63246	[-1, 0, -1, -1, -1, -2, -2, -1, -1, 0]
burdens	-1.5	0.50000	[-1, -2, -1, -1, -2, -2, -2, -1, -2, -1]
burdensome	-2.2	0.60000	[-2, -3, -2, -2, -2, -2, -2, -3, -1, -3]
burned	-1.0	0.63246	[0, 0, -1, -2, -1, -1, -1, -2, -1, -1]
calamities	-3.2	0.60000	[-3, -4, -3, -3, -3, -4, -4, -2, -3, -3]
calamitous	-2.2	0.40000	[-2, -2, -2, -2, -3, -3, -2, -2, -2, -2]
calamity	-2.5	0.50000	[-3, -2, -3, -3, -2, -2, -3, -3, -2, -2]
cancel	-1.4	0.80000	[-1, -3, -1, -2, -1, -1, -2, -1, 0, -2]
canceled	-2.1	0.53852	[-3, -2, -2, -1, -2, -2, -2, -2, -2, -3]
canceling	-1.6	0.48990	[-2, -2, -1, -1, -2, -2, -2, -1, -1, -2]
cancellation	-0.8	0.60000	[-1, -1, 0, -1, -2, -1, -1, -1, 0, 0]
cancellations	-1.0	0.44721	[-1, -2, -1, -1, -1, -1, -1, 0, -1, -1]
cancelled	-1.0	0.44721	[-1, -2, 0, -1, -1, -1, -1, -1, -1, -1]
cancelling	-1.7	0.64031	[-2, -2, -2, -2, -1, -1, -1, -1, -2, -3]
cancels	-1.1	0.30000	[-1, -1, -1, -2, -1, -1, -1, -1, -1, -1]
careless	-2.4	0.48990	[-3, -3, -2, -2, -3, -2, -3, -2, -2, -2]
carelessly	-1.8	0.40000	[-2, -2, -2, -1, -2, -1, -2, -2, -2, -2]
carelessness	-2.9	0.83066	[-3, -4, -3, -4, -4, -2, -2, -2, -3, -2]
catastrophe	-2.5	0.50000	[-2, -2, -2, -3, -2, -2, -3, -3, -3, -3]
catastrophes	-2.1	0.53852	[-3, -2, -1, -2, -2, -3, -2, -2, -2, -2]
catastrophic	-1.5	0.50000	[-1, -1, -2, -2, -1, -1, -2, -1, -2, -2]
catastrophically	-2.0	0.63246	[-2, -2, -3, -2, -2, -1, -3, -1, -2, -2]
caution	-1.9	0.94340	[-1, 0, -3, -1, -3, -2, -3, -2, -2, -2]
cautionary	-2.0	0.44721	[-1, -2, -2, -2, -2, -2, -2, -3, -2, -2]
cautioned	-2.4	0.80000	[-1, -3, -2, -2, -3, -2, -3, -2, -2, -4]
cautioning	-1.4	0.66332	[-1, -3, -1, -2, -2, -1, -1, -1, -1, -1]
cautions	-0.1	0.53852	[-1, 0, 0, -1, 0, 0, 0, 0, 0, 1]
cease	-2.1	0.53852	[-2, -2, -1, -2, -3, -2, -2, -2, -2, -3]
ceased	-0.3	0.45826	[0, -1, 0, 0, -1, -1, 0, 0, 0, 0]
ceases	-0.4	0.48990	[0, 0, 0, 0, 0, -1, -1, -1, -1, 0]
ceasing	-1.8	0.60000	[-2, -3, -2, -2, -1, -2, -1, -2, -2, -1]
censure	-2.1	0.30000	[-2, -2, -2, -2, -2, -3, -2, -2, -2, -2]
censured	-2.3	0.45826	[-2, -2, -3, -2, -2, -3, -2, -2, -3, -2]
censures	-1.7	0.45826	[-2, -1, -2, -2, -1, -2, -2, -2, -2, -1]
censuring	-1.2	0.40000	[-1, -1, -1, -1, -1, -2, -1, -2, -1, -1]
challenge	-1.5	0.50000	[-1, -1, -1, -2, -2, -2, -2, -1, -1, -2]
challenged	-1.4	0.48990	[-1, -2, -1, -2, -1, -1, -2, -2, -1, -1]
challenges	-0.6	0.48990	[-1, -1, -1, -1, 0, 0, -1, 0, -1, 0]
challenging	-2.0	0.44721	[-3, -2, -2, -1, -2, -2, -2, -2, -2, -2]
chargeoffs	-1.6	0.48990	[-2, -1, -2, -2, -2, -1, -1, -2, -1, -2]
charitable	1.6	0.66332	[2, 2, 1, 1, 1, 1, 2, 1, 2, 3]
circumvent	-1.5	0.50000	[-2, -1, -1, -1, -2, -1, -1, -2, -2, -2]
circumvented	-0.9	0.53852	[-1, -1, -2, -1, 0, -1, -1, -1, 0, -1]
circumventing	-0.6	0.66332	[0, -1, -1, 0, -1, 0, 0, -1, -2, 0]
circumvention	-1.2	0.40000	[-1, -1, -1, -1, -2, -1, -1, -2, -1, -1]
circumventions	-1.1	0.30000	[-2, -1, -1, -1, -1, -1, -1, -1, -1, -1]
circumvents	-0.8	0.40000	[0, -1, -1, -1, -1, -1, -1, 0, -1, -1]
claiming	-1.9	0.53852	[-2, -2, -3, -2, -1, -1, -2, -2, -2, -2]
claims	-0.6	0.66332	[0, -1, -1, -2, 0, 0, 0, -1, 0, -1]
clawback	-1.4	0.48990	[-1, -1, -2, -1, -2, -1, -1, -1, -2, -2]
closed	-0.1	0.53852	[0, 0, 0, 0, 0, 1, -1, 0, 0, -1]
closeout	-1.1	0.30000	[-1, -1, -1, -1, -1, -2, -1, -1, -1, -1]
closeouts	-1.5	0.50000	[-1, -1, -2, -1, -2, -2, -2, -1, -2, -1]
closing	-1.7	0.45826	[-2, -2, -1, -1, -2, -1, -2, -2, -2, -2]
closings	-1.0	0.00000	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
closure	-1.5	0.67082	[-1, -1, -2, 0, -2, -2, -2, -1, -2, -2]
closures	-2.8	0.40000	[-3, -3, -3, -3, -3, -3, -2, -3, -3, -2]
coerce	-2.6	0.48990	[-2, -3, -3, -3, -2, -3, -2, -3, -2, -3]
coerced	-1.3	0.64031	[-2, -1, 0, -1, -1, -2, -1, -2, -1, -2]
coerces	-1.6	0.66332	[-2, -1, -1, -2, -2, -2, -1, -3, -1, -1]
coercing	-1.8	0.60000	[-2, -2, -1, -3, -1, -1, -2, -2, -2, -2]
coercion	-2.8	0.40000	[-3, -3, -3, -3, -2, -3, -2, -3, -3, -3]
coercive	-2.9	0.53852	[-3, -3, -2, -3, -4, -3, -3, -2, -3, -3]
collaborate	0.3	0.45826	[0, 0, 1, 0, 0, 0, 0, 0, 1, 1]
